ilkid,year,firstname,lastname,conference,leag,gp,minutes,pts,dreb,oreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
PippeSc01 ,1989,Scottie,Pippen,east,N,1,12,4,NULL,NULL,1,0,NULL,NULL,NULL,NULL,4,2,0,0,NULL,NULL
PollaJi01 ,1950,Jim,Pollard,west,N,1,0,4,NULL,NULL,4,5,NULL,NULL,NULL,NULL,11,2,0,0,NULL,NULL
PollaJi01 ,1954,Jim,Pollard,west,N,1,27,17,NULL,NULL,4,0,NULL,NULL,NULL,NULL,19,7,3,3,NULL,NULL
PollaJi01 ,1953,Jim,Pollard,west,N,1,41,23,NULL,NULL,3,3,NULL,NULL,NULL,NULL,22,10,5,3,NULL,NULL
PollaJi01 ,1951,Jim,Pollard,west,N,1,29,4,NULL,NULL,11,5,NULL,NULL,NULL,NULL,17,2,0,0,NULL,NULL
PorteTe01 ,1992,Terry,Porter,west,N,1,19,7,NULL,NULL,0,3,NULL,NULL,NULL,NULL,8,3,0,0,NULL,1
PorteTe01 ,1990,Terry,Porter,west,N,1,15,4,NULL,NULL,3,4,NULL,NULL,NULL,NULL,6,2,0,0,NULL,NULL
PowelCi01 ,1969,Cincinnatus,Powell,west,A,1,26,12,NULL,NULL,7,0,NULL,NULL,NULL,1,9,5,2,2,0,0
PowelCi01 ,1970,Cincinnatus,Powell,east,A,1,21,11,7,3,10,0,NULL,NULL,2,2,6,4,3,3,0,0
PriceJi01 ,1974,Jim,Price,west,N,1,17,8,NULL,NULL,2,0,NULL,NULL,NULL,NULL,9,3,2,2,NULL,NULL
PriceMa01 ,1993,Mark,Price,east,N,1,22,20,NULL,NULL,2,5,NULL,NULL,NULL,NULL,10,8,2,2,NULL,NULL
PriceMa01 ,1992,Mark,Price,east,N,1,23,19,NULL,NULL,1,4,NULL,NULL,NULL,NULL,11,6,2,1,NULL,6
PriceMa01 ,1991,Mark,Price,east,N,1,15,6,NULL,NULL,0,3,NULL,NULL,NULL,NULL,5,1,4,4,NULL,NULL
PriceMa01 ,1988,Mark,Price,east,N,1,20,9,NULL,NULL,3,1,NULL,NULL,NULL,NULL,9,3,2,2,NULL,NULL
RatliTh01 ,2000,Theo,Ratliff,east,N,1,99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ReddMi01  ,2003,Michael,Redd,east,N,1,15,13,1,2,3,2,3,0,1,0,12,5,0,0,6,3
ReedWi01  ,1970,Willis,Reed,east,N,1,27,14,NULL,NULL,13,1,NULL,NULL,NULL,NULL,16,5,6,4,NULL,NULL
ReedWi01  ,1969,Willis,Reed,east,N,1,30,21,NULL,NULL,11,0,NULL,NULL,NULL,NULL,18,9,3,3,NULL,NULL
ReedWi01  ,1968,Willis,Reed,east,N,1,14,10,NULL,NULL,4,2,NULL,NULL,NULL,NULL,8,5,0,0,NULL,NULL
ReedWi01  ,1967,Willis,Reed,east,N,1,25,16,NULL,NULL,8,1,NULL,NULL,NULL,NULL,14,7,3,2,NULL,NULL
ReedWi01  ,1966,Willis,Reed,east,N,1,17,4,NULL,NULL,9,1,NULL,NULL,NULL,NULL,6,2,0,0,NULL,NULL
ReedWi01  ,1965,Willis,Reed,east,N,1,23,16,NULL,NULL,8,1,NULL,NULL,NULL,NULL,11,7,2,2,NULL,NULL
ReedWi01  ,1964,Willis,Reed,east,N,1,25,7,NULL,NULL,5,1,NULL,NULL,NULL,NULL,11,3,2,1,NULL,NULL
ReganRi01 ,1956,Richie,Regan,west,N,1,21,4,NULL,NULL,4,1,NULL,NULL,NULL,NULL,7,2,0,0,NULL,NULL
RiceGl01  ,1997,Glen,Rice,east,N,1,16,16,0,1,1,0,0,0,1,0,14,6,0,0,6,4
RiceGl01  ,1996,Glen,Rice,east,N,1,25,26,0,1,1,1,2,0,1,2,24,10,2,2,7,4
RiceGl01  ,1995,Glen,Rice,east,N,1,15,7,NULL,NULL,1,2,NULL,NULL,NULL,NULL,5,1,4,4,NULL,NULL
RichaMi01 ,1984,Michael Ray,Richardson,east,N,1,13,5,NULL,NULL,2,1,NULL,NULL,NULL,NULL,8,2,2,1,NULL,NULL
RichaMi01 ,1980,Michael Ray,Richardson,east,N,1,24,11,NULL,NULL,5,3,NULL,NULL,NULL,NULL,7,5,2,1,NULL,NULL
RichaMi01 ,1979,Michael Ray,Richardson,east,N,1,13,6,NULL,NULL,1,2,NULL,NULL,NULL,NULL,7,3,0,0,NULL,NULL
RichaMi01 ,1981,Micheal Ray,Richardson,East,N,1,20,10,2,0,2,4,0,0,1,1,10,5,0,0,0,0
RichmMi01 ,1997,Mitch,Richmond,west,N,1,17,8,1,0,1,2,0,0,0,0,11,4,0,0,2,0
RichmMi01 ,1996,Mitch,Richmond,west,N,1,22,9,2,1,3,4,0,0,1,1,7,3,0,0,4,3
RichmMi01 ,1995,Mitch,Richmond,west,N,1,25,7,NULL,NULL,2,2,NULL,NULL,NULL,NULL,10,3,2,1,NULL,NULL
RichmMi01 ,1994,Mitch,Richmond,west,N,1,22,23,NULL,NULL,4,2,NULL,NULL,NULL,NULL,13,10,0,0,NULL,NULL
RichmMi01 ,1993,Mitch,Richmond,west,N,1,24,10,NULL,NULL,2,3,NULL,NULL,NULL,NULL,16,5,0,0,NULL,NULL
RichmMi01 ,1992,Mitch,Richmond,west,N,1,99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
RisenAr01 ,1954,Arnie,Risen,west,N,1,99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
RisenAr01 ,1953,Arnie,Risen,west,N,1,20,8,NULL,NULL,7,0,NULL,NULL,NULL,NULL,10,4,1,0,NULL,NULL
RisenAr01 ,1952,Arnie,Risen,west,N,1,19,5,NULL,NULL,9,2,NULL,NULL,NULL,NULL,7,2,3,1,NULL,NULL
RisenAr01 ,1951,Arnie,Risen,west,N,1,19,6,NULL,NULL,5,1,NULL,NULL,NULL,NULL,7,3,1,0,NULL,NULL
RiverDO01 ,1987,Glenn,Rivers,east,N,1,16,9,NULL,NULL,3,6,NULL,NULL,NULL,NULL,4,2,11,5,NULL,NULL
RobbiRe01 ,1967,Red,Robbins,west,A,1,18,4,2,2,4,0,NULL,NULL,2,1,5,2,0,0,0,0
RobbiRe01 ,1968,Red,Robbins,west,A,1,21,19,2,3,5,1,NULL,NULL,1,2,14,8,4,3,0,0
RobbiRe01 ,1970,Red,Robbins,west,A,1,14,4,1,1,2,1,NULL,NULL,0,2,6,2,0,0,0,0
RoberAl01 ,1990,Alvin,Robertson,east,N,1,12,6,NULL,NULL,2,0,NULL,NULL,NULL,NULL,4,2,2,2,NULL,NULL
RoberAl01 ,1987,Alvin,Robertson,west,N,1,12,2,NULL,NULL,0,1,NULL,NULL,NULL,NULL,3,1,0,0,NULL,NULL
RoberAl01 ,1986,Alvin,Robertson,west,N,1,16,6,NULL,NULL,2,1,NULL,NULL,NULL,NULL,5,2,2,2,NULL,NULL
RoberAl01 ,1985,Alvin,Robertson,west,N,1,20,4,NULL,NULL,9,5,NULL,NULL,NULL,NULL,6,2,0,0,NULL,NULL
RoberOs01 ,1969,Oscar,Robertson,east,N,1,29,21,NULL,NULL,6,4,NULL,NULL,NULL,NULL,11,9,4,3,NULL,NULL
RoberOs01 ,1968,Oscar,Robertson,east,N,1,32,24,NULL,NULL,6,5,NULL,NULL,NULL,NULL,16,8,8,8,NULL,NULL
RoberOs01 ,1967,Oscar,Robertson,east,N,1,22,18,NULL,NULL,1,5,NULL,NULL,NULL,NULL,9,7,7,4,NULL,NULL
RoberOs01 ,1966,Oscar,Robertson,east,N,1,34,16,NULL,NULL,2,5,NULL,NULL,NULL,NULL,20,9,10,8,NULL,NULL
RoberOs01 ,1965,Oscar,Robertson,east,N,1,25,17,NULL,NULL,10,8,NULL,NULL,NULL,NULL,12,6,6,5,NULL,NULL
RoberOs01 ,1964,Oscar,Robertson,east,N,1,40,28,NULL,NULL,6,8,NULL,NULL,NULL,NULL,18,8,13,12,NULL,NULL
RoberOs01 ,1963,Oscar,Robertson,east,N,1,42,26,NULL,NULL,14,8,NULL,NULL,NULL,NULL,23,10,10,6,NULL,NULL
RoberOs01 ,1962,Oscar,Robertson,east,N,1,37,21,NULL,NULL,3,6,NULL,NULL,NULL,NULL,15,9,4,3,NULL,NULL
RoberOs01 ,1961,Oscar,Robertson,west,N,1,37,26,NULL,NULL,7,13,NULL,NULL,NULL,NULL,20,9,14,8,NULL,NULL
RoberOs01 ,1960,Oscar,Robertson,west,N,1,34,23,NULL,NULL,9,14,NULL,NULL,NULL,NULL,13,8,9,7,NULL,NULL
RoberOs01 ,1971,Oscar,Robertson,west,N,1,24,11,NULL,NULL,3,3,NULL,NULL,NULL,NULL,9,3,10,5,NULL,NULL
RoberOs01 ,1970,Oscar,Robertson,west,N,1,24,5,NULL,NULL,2,2,NULL,NULL,NULL,NULL,6,2,3,1,NULL,NULL
RobinCl02 ,1993,Clifford,Robinson,west,N,1,18,10,NULL,NULL,2,5,NULL,NULL,NULL,NULL,8,5,0,0,NULL,NULL
RobinDa01 ,2000,David,Robinson,west,N,1,10,8,2,2,4,0,0,0,1,3,5,3,4,2,0,0
RobinDa01 ,1999,David,Robinson,west,N,1,7,0,1,1,2,0,0,0,1,1,1,0,0,0,0,0
RobinDa01 ,1997,David,Robinson,west,N,1,22,15,4,2,6,0,2,2,2,1,4,3,10,9,0,0
RobinDa01 ,1995,David,Robinson,west,N,1,23,18,NULL,NULL,11,2,NULL,NULL,NULL,NULL,13,8,2,2,NULL,NULL
RobinDa01 ,1994,David,Robinson,west,N,1,14,10,NULL,NULL,3,2,NULL,NULL,NULL,NULL,5,3,6,4,NULL,NULL
RobinDa01 ,1993,David,Robinson,west,N,1,21,19,NULL,NULL,5,0,NULL,NULL,NULL,NULL,13,6,10,7,NULL,NULL
RobinDa01 ,1992,David,Robinson,west,N,1,26,21,NULL,NULL,10,1,NULL,NULL,NULL,NULL,10,7,12,7,NULL,0
RobinDa01 ,1991,David,Robinson,west,N,1,18,19,NULL,NULL,5,2,NULL,NULL,NULL,NULL,9,7,8,5,NULL,NULL
RobinDa01 ,1990,David,Robinson,west,N,1,18,16,NULL,NULL,6,0,NULL,NULL,NULL,NULL,13,6,5,4,NULL,NULL
RobinDa01 ,1989,David,Robinson,west,N,1,25,15,NULL,NULL,10,1,NULL,NULL,NULL,NULL,12,7,2,1,NULL,NULL
RobinFl01 ,1969,Flynn,Robinson,east,N,1,8,6,NULL,NULL,1,2,NULL,NULL,NULL,NULL,4,3,0,0,NULL,NULL
RobinGl01 ,2000,Glenn,Robinson,east,N,1,18,8,3,1,4,1,1,1,0,0,7,4,0,0,0,0
RobinGl01 ,1999,Glenn,Robinson,east,N,1,17,10,4,2,6,0,0,0,0,0,10,5,0,0,0,0
RobinTr01 ,1977,Truck,Robinson,east,N,1,24,7,NULL,NULL,6,1,NULL,NULL,NULL,NULL,7,3,2,1,NULL,NULL
RobinTR01 ,1980,Leonard,Robinson,west,N,1,21,6,NULL,NULL,5,2,NULL,NULL,NULL,NULL,6,3,0,0,NULL,NULL
RochaRe01 ,1950,Red,Rocha,east,N,1,0,8,NULL,NULL,2,3,NULL,NULL,NULL,NULL,10,2,4,4,NULL,NULL
RochaRe01 ,1951,Red,Rocha,east,N,1,28,12,NULL,NULL,5,2,NULL,NULL,NULL,NULL,11,5,2,2,NULL,NULL
RodgeGu01 ,1966,Guy,Rodgers,west,N,1,28,1,NULL,NULL,2,8,NULL,NULL,NULL,NULL,4,0,1,1,NULL,NULL
RodgeGu01 ,1965,Guy,Rodgers,west,N,1,34,8,NULL,NULL,7,11,NULL,NULL,NULL,NULL,11,4,0,0,NULL,NULL
RodgeGu01 ,1963,Guy,Rodgers,west,N,1,22,6,NULL,NULL,2,2,NULL,NULL,NULL,NULL,6,3,0,0,NULL,NULL
RodgeGu01 ,1962,Guy,Rodgers,west,N,1,17,7,NULL,NULL,2,4,NULL,NULL,NULL,NULL,6,3,2,1,NULL,NULL
RodmaDe01 ,1991,Dennis,Rodman,east,N,1,25,4,NULL,NULL,13,0,NULL,NULL,NULL,NULL,7,2,0,0,NULL,NULL
RodmaDe01 ,1989,Dennis,Rodman,east,N,1,11,4,NULL,NULL,4,1,NULL,NULL,NULL,NULL,4,2,0,0,NULL,NULL
RoundDa01 ,1980,Dan,Roundfield,east,N,1,99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
RoundDa01 ,1979,Dan,Roundfield,east,N,1,27,18,NULL,NULL,13,0,NULL,NULL,NULL,NULL,15,7,9,4,NULL,NULL
RoweCu01  ,1975,Curtis,Rowe,west,N,1,8,1,NULL,NULL,2,0,NULL,NULL,NULL,NULL,2,0,2,1,NULL,NULL
ROYBR01   ,2008,Brandon,Roy,West,N,1,31,14,5,0,5,5,0,0,0,2,8,7,0,0,0,0
roybr01   ,2007,Brandon,Roy,West,N,1,28,18,8,1,9,5,1,1,0,2,10,8,0,0,3,2
RuleBo01  ,1969,Bob,Rule,west,N,1,13,5,NULL,NULL,4,0,NULL,NULL,NULL,NULL,6,2,1,1,NULL,NULL
RusseBi01 ,1968,Bill,Russell,east,N,1,28,3,NULL,NULL,6,3,NULL,NULL,NULL,NULL,4,1,2,1,NULL,NULL
RusseBi01 ,1967,Bill,Russell,east,N,1,23,4,NULL,NULL,9,8,NULL,NULL,NULL,NULL,4,2,0,0,NULL,NULL
RusseBi01 ,1966,Bill,Russell,east,N,1,22,2,NULL,NULL,5,5,NULL,NULL,NULL,NULL,2,1,0,0,NULL,NULL
RusseBi01 ,1965,Bill,Russell,east,N,1,23,2,NULL,NULL,10,2,NULL,NULL,NULL,NULL,6,1,0,0,NULL,NULL
RusseBi01 ,1964,Bill,Russell,east,N,1,33,17,NULL,NULL,13,5,NULL,NULL,NULL,NULL,12,7,9,3,NULL,NULL
RusseBi01 ,1963,Bill,Russell,east,N,1,42,13,NULL,NULL,21,2,NULL,NULL,NULL,NULL,13,6,2,1,NULL,NULL
RusseBi01 ,1962,Bill,Russell,east,N,1,37,19,NULL,NULL,24,5,NULL,NULL,NULL,NULL,14,8,4,3,NULL,NULL
RusseBi01 ,1961,Bill,Russell,east,N,1,27,12,NULL,NULL,12,2,NULL,NULL,NULL,NULL,12,5,3,2,NULL,NULL
RusseBi01 ,1960,Bill,Russell,east,N,1,28,24,NULL,NULL,11,1,NULL,NULL,NULL,NULL,15,9,8,6,NULL,NULL
RusseBi01 ,1959,Bill,Russell,east,N,1,27,6,NULL,NULL,8,3,NULL,NULL,NULL,NULL,7,3,2,0,NULL,NULL
RusseBi01 ,1958,Bill,Russell,east,N,1,27,7,NULL,NULL,9,1,NULL,NULL,NULL,NULL,10,3,1,1,NULL,NULL
RusseBi01 ,1957,Bill,Russell,east,N,1,26,11,NULL,NULL,11,2,NULL,NULL,NULL,NULL,12,5,3,1,NULL,NULL
RusseCa01 ,1971,Cazzie,Russell,west,N,1,20,10,NULL,NULL,1,0,NULL,NULL,NULL,NULL,13,4,2,2,NULL,NULL
RusseCa02 ,1978,Campy,Russell,east,N,1,13,4,NULL,NULL,1,0,NULL,NULL,NULL,NULL,8,2,0,0,NULL,NULL
RutlaJe01 ,1983,Jeff,Rutland,east,N,1,13,6,NULL,NULL,4,2,NULL,NULL,NULL,NULL,3,2,2,2,NULL,NULL
SampsRa01 ,1986,Ralph,Sampson,west,N,1,99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
SampsRa01 ,1985,Ralph,Sampson,west,N,1,21,16,NULL,NULL,4,1,NULL,NULL,NULL,NULL,11,7,2,2,NULL,NULL
SampsRa01 ,1984,Ralph,Sampson,west,N,1,29,24,NULL,NULL,10,1,NULL,NULL,NULL,NULL,15,10,6,4,NULL,NULL
SampsRa01 ,1983,Ralph,Sampson,west,N,1,16,9,NULL,NULL,5,0,NULL,NULL,NULL,NULL,7,4,2,1,NULL,NULL
SauldWo01 ,1958,Woody,Sauldsbery,east,N,1,18,14,NULL,NULL,2,3,NULL,NULL,NULL,NULL,11,5,4,4,NULL,NULL
SchauFr01 ,1950,Fred,Schaus,west,N,1,0,8,NULL,NULL,4,2,NULL,NULL,NULL,NULL,9,2,4,4,NULL,NULL
SchayDo01 ,1950,Dolph,Schayes,east,N,1,0,15,NULL,NULL,14,3,NULL,NULL,NULL,NULL,10,7,2,1,NULL,NULL
SchayDo01 ,1961,Dolph,Schayes,east,N,1,4,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL
SchayDo01 ,1960,Dolph,Schayes,east,N,1,27,21,NULL,NULL,6,3,NULL,NULL,NULL,NULL,15,7,7,7,NULL,NULL
SchayDo01 ,1959,Dolph,Schayes,east,N,1,27,19,NULL,NULL,10,0,NULL,NULL,NULL,NULL,19,8,3,3,NULL,NULL
SchayDo01 ,1958,Dolph,Schayes,east,N,1,22,13,NULL,NULL,13,1,NULL,NULL,NULL,NULL,11,3,8,7,NULL,NULL
SchayDo01 ,1957,Dolph,Schayes,east,N,1,39,18,NULL,NULL,9,2,NULL,NULL,NULL,NULL,15,6,6,6,NULL,NULL
SchayDo01 ,1956,Dolph,Schayes,east,N,1,25,9,NULL,NULL,10,1,NULL,NULL,NULL,NULL,6,4,1,1,NULL,NULL
SchayDo01 ,1955,Dolph,Schayes,east,N,1,25,14,NULL,NULL,4,2,NULL,NULL,NULL,NULL,8,4,10,6,NULL,NULL
SchayDo01 ,1954,Dolph,Schayes,east,N,1,29,15,NULL,NULL,13,1,NULL,NULL,NULL,NULL,12,6,3,3,NULL,NULL
SchayDo01 ,1953,Dolph,Schayes,east,N,1,24,6,NULL,NULL,12,1,NULL,NULL,NULL,NULL,3,1,6,4,NULL,NULL
SchayDo01 ,1952,Dolph,Schayes,east,N,1,26,8,NULL,NULL,13,3,NULL,NULL,NULL,NULL,7,2,4,4,NULL,NULL
SchayDo01 ,1951,Dolph,Schayes,east,N,1,99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
SchreDe01 ,1992,Detlef,Schrempf,east,N,1,13,3,NULL,NULL,3,0,NULL,NULL,NULL,NULL,3,1,2,1,NULL,0
SchreDe01 ,1996,Detlef,Schrempf,west,N,1,20,11,3,1,4,2,0,1,1,3,8,5,1,0,3,1
SchreDe01 ,1994,Detlef,Schrempf,west,N,1,18,9,NULL,NULL,4,5,NULL,NULL,NULL,NULL,11,4,0,0,NULL,NULL
ScolaFr01 ,1952,Fred,Scolari,east,N,1,99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ScolaFr01 ,1951,Fred,Scolari,east,N,1,15,10,NULL,NULL,0,2,NULL,NULL,NULL,NULL,9,5,0,0,NULL,NULL
ScottCh01 ,1974,Charlie,Scott,west,N,1,16,2,NULL,NULL,2,1,NULL,NULL,NULL,NULL,6,1,0,0,NULL,NULL
ScottCh01 ,1973,Charlie,Scott,west,N,1,19,2,NULL,NULL,1,4,NULL,NULL,NULL,NULL,4,0,2,2,NULL,NULL
ScottCh01 ,1972,Charlie,Scott,west,N,1,14,0,NULL,NULL,2,2,NULL,NULL,NULL,NULL,5,0,0,0,NULL,NULL
ScottCh01 ,1970,Charlie,Scott,east,A,1,21,7,2,0,2,3,NULL,NULL,6,4,6,2,6,3,0,0
ScottCh01 ,1971,Charlie,Scott,east,A,1,23,20,2,2,4,3,NULL,NULL,5,2,21,9,3,2,1,0
SearsKe01 ,1958,Ken,Sears,east,N,1,36,15,NULL,NULL,8,1,NULL,NULL,NULL,NULL,9,5,5,5,NULL,NULL
SearsKe01 ,1957,Ken,Sears,east,N,1,14,12,NULL,NULL,1,0,NULL,NULL,NULL,NULL,8,4,5,4,NULL,NULL
SelvyFr01 ,1961,Frank,Selvy,west,N,1,11,0,NULL,NULL,4,1,NULL,NULL,NULL,NULL,3,0,0,0,NULL,NULL
SelvyFr01 ,1954,Frank,Selvy,west,N,1,19,7,NULL,NULL,3,1,NULL,NULL,NULL,NULL,7,2,4,3,NULL,NULL
SeymoPa01 ,1954,Paul,Seymour,east,N,1,16,8,NULL,NULL,3,1,NULL,NULL,NULL,NULL,8,3,2,2,NULL,NULL
SeymoPa01 ,1953,Paul,Seymour,east,N,1,19,8,NULL,NULL,1,3,NULL,NULL,NULL,NULL,6,2,4,4,NULL,NULL
SeymoPa01 ,1952,Paul,Seymour,east,N,1,14,5,NULL,NULL,3,2,NULL,NULL,NULL,NULL,3,2,2,1,NULL,NULL
ShaffLe01 ,1962,Lee,Shaffer,east,N,1,19,12,NULL,NULL,1,1,NULL,NULL,NULL,NULL,13,6,0,0,NULL,NULL
SharmBi01 ,1959,Bill,Sharman,east,N,1,26,17,NULL,NULL,6,2,NULL,NULL,NULL,NULL,21,8,1,1,NULL,NULL
SharmBi01 ,1958,Bill,Sharman,east,N,1,24,11,NULL,NULL,2,0,NULL,NULL,NULL,NULL,12,3,6,5,NULL,NULL
SharmBi01 ,1957,Bill,Sharman,east,N,1,25,15,NULL,NULL,4,3,NULL,NULL,NULL,NULL,19,6,3,3,NULL,NULL
SharmBi01 ,1956,Bill,Sharman,east,N,1,23,12,NULL,NULL,6,5,NULL,NULL,NULL,NULL,17,5,2,2,NULL,NULL
SharmBi01 ,1955,Bill,Sharman,east,N,1,24,7,NULL,NULL,7,2,NULL,NULL,NULL,NULL,8,2,4,3,NULL,NULL
SharmBi01 ,1954,Bill,Sharman,east,N,1,18,15,NULL,NULL,4,2,NULL,NULL,NULL,NULL,10,5,5,5,NULL,NULL
SharmBi01 ,1953,Bill,Sharman,east,N,1,30,14,NULL,NULL,2,3,NULL,NULL,NULL,NULL,9,6,4,2,NULL,NULL
SharmBi01 ,1952,Bill,Sharman,east,N,1,26,11,NULL,NULL,4,0,NULL,NULL,NULL,NULL,8,5,1,1,NULL,NULL
SheltLo01 ,1981,Lonnie,Shelton,West,N,1,20,7,5,4,9,1,4,0,2,4,3,3,2,1,0,0
ShueGe01  ,1961,Gene,Shue,west,N,1,17,7,NULL,NULL,5,4,NULL,NULL,NULL,NULL,6,3,1,1,NULL,NULL
ShueGe01  ,1960,Gene,Shue,west,N,1,23,15,NULL,NULL,3,6,NULL,NULL,NULL,NULL,10,6,4,3,NULL,NULL
ShueGe01  ,1959,Gene,Shue,west,N,1,34,13,NULL,NULL,6,6,NULL,NULL,NULL,NULL,13,6,2,1,NULL,NULL
ShueGe01  ,1958,Gene,Shue,west,N,1,31,13,NULL,NULL,4,3,NULL,NULL,NULL,NULL,11,6,2,1,NULL,NULL
ShueGe01  ,1957,Gene,Shue,west,N,1,25,18,NULL,NULL,2,0,NULL,NULL,NULL,NULL,11,8,3,2,NULL,NULL
SikmaJa01 ,1984,Jack,Sikma,west,N,1,12,0,NULL,NULL,2,0,NULL,NULL,NULL,NULL,2,0,0,0,NULL,NULL
SikmaJa01 ,1983,Jack,Sikma,west,N,1,30,15,NULL,NULL,12,1,NULL,NULL,NULL,NULL,12,5,6,5,NULL,NULL
SikmaJa01 ,1982,Jack,Sikma,west,N,1,17,8,NULL,NULL,3,1,NULL,NULL,NULL,NULL,6,4,0,0,NULL,NULL
SikmaJa01 ,1980,Jack,Sikma,west,N,1,21,6,NULL,NULL,4,4,NULL,NULL,NULL,NULL,5,2,2,2,NULL,NULL
SikmaJa01 ,1979,Jack,Sikma,west,N,1,28,8,NULL,NULL,8,4,NULL,NULL,NULL,NULL,10,4,0,0,NULL,NULL
SikmaJa01 ,1978,Jack,Sikma,west,N,1,18,8,NULL,NULL,4,0,NULL,NULL,NULL,NULL,5,4,0,0,NULL,NULL
SikmaJa01 ,1981,Jack,Sikma,West,N,1,21,10,7,2,9,1,2,1,0,2,11,5,0,0,0,0
SilasJa01 ,1974,James,Silas,west,A,1,23,21,2,1,3,5,2,0,2,3,7,5,11,11,0,0
SilasJa01 ,1975,James,Silas,AllStars,A,1,23,20,NULL,NULL,0,5,NULL,NULL,NULL,8,10,6,8,8,0,0
SilasPa01 ,1974,Paul,Silas,east,N,1,15,6,NULL,NULL,2,2,NULL,NULL,NULL,NULL,4,2,2,2,NULL,NULL
SilasPa01 ,1971,Paul,Silas,west,N,1,15,2,NULL,NULL,9,1,NULL,NULL,NULL,NULL,6,0,3,2,NULL,NULL
SimonWa01 ,1968,Walter,Simon,east,A,1,21,18,1,3,4,1,NULL,NULL,2,3,11,8,3,2,0,0
SimpsRa01 ,1971,Ralph,Simpson,west,A,1,20,12,0,1,1,0,NULL,NULL,3,1,14,6,1,0,1,0
SimpsRa01 ,1972,Ralph,Simpson,west,A,1,13,6,2,1,3,2,1,0,2,1,6,2,3,2,0,0
SimpsRa01 ,1973,Ralph,Simpson,west,A,1,23,12,0,1,1,0,1,0,3,0,17,6,0,0,0,0
SimpsRa01 ,1974,Ralph,Simpson,west,A,1,25,6,2,1,3,0,1,0,3,1,10,3,0,0,0,0
SimpsRa01 ,1975,Ralph,Simpson,Denver,A,1,37,19,NULL,NULL,7,5,NULL,NULL,NULL,0,15,8,3,3,0,0
SloanJe01 ,1968,Jerry,Sloan,west,N,1,18,11,NULL,NULL,3,0,NULL,NULL,NULL,NULL,8,2,1,0,NULL,NULL
SloanJe01 ,1966,Jerry,Sloan,west,N,1,22,8,NULL,NULL,4,4,NULL,NULL,NULL,NULL,9,4,0,0,NULL,NULL
SmithAd01 ,1965,Adrian,Smith,east,N,1,26,24,NULL,NULL,8,3,NULL,NULL,NULL,NULL,18,9,6,6,NULL,NULL
SmithPh01 ,1976,Phil,Smith,west,N,1,28,13,NULL,NULL,6,8,NULL,NULL,NULL,NULL,13,6,2,1,NULL,NULL
SmithPh01 ,1975,Phil,Smith,west,N,1,12,7,NULL,NULL,1,0,NULL,NULL,NULL,NULL,7,3,4,1,NULL,NULL
SmithRa01 ,1977,Randy,Smith,east,N,1,29,27,NULL,NULL,7,6,NULL,NULL,NULL,NULL,14,11,6,5,NULL,NULL
SmithRa01 ,1975,Randy,Smith,east,N,1,15,8,NULL,NULL,1,3,NULL,NULL,NULL,NULL,7,4,0,0,NULL,NULL
SmithSt01 ,1997,Steve,Smith,east,N,1,16,14,1,2,3,0,0,0,0,0,12,6,0,0,5,2
SmitsRi01 ,1997,Rick,Smits,east,N,1,21,10,5,2,7,4,0,2,0,3,7,3,4,4,0,0
SomerWi01 ,1968,Willie,Somerset,west,A,1,17,6,3,0,3,3,NULL,NULL,1,3,7,2,2,2,0,0
SprewLa01 ,1996,Latrell,Sprewell,west,N,1,25,19,2,1,3,1,2,0,1,2,12,7,6,4,3,1
SprewLa01 ,1994,Latrell,Sprewell,west,N,1,22,9,NULL,NULL,4,4,NULL,NULL,NULL,NULL,9,4,1,1,NULL,NULL
SprewLa01 ,1993,Latrell,Sprewell,west,N,1,15,9,NULL,NULL,7,1,NULL,NULL,NULL,NULL,8,3,7,3,NULL,NULL
SprewLa01 ,2000,Latrell,Sprewell,east,N,1,15,7,0,1,1,4,0,0,1,1,6,3,3,1,1,0
StackJe01 ,2000,Jerry,Stackhouse,east,N,1,15,7,0,2,2,2,0,0,0,1,8,3,2,0,1,1
StackJe01 ,1999,Jerry,Stackhouse,east,N,1,14,8,1,0,1,2,0,0,1,2,7,4,0,0,0,0
StarkJo01 ,1993,John,Starks,east,N,1,20,9,NULL,NULL,3,3,NULL,NULL,NULL,NULL,9,4,0,0,NULL,NULL
StockJo01 ,1999,John,Stockton,west,N,1,11,10,0,0,0,2,1,0,0,2,5,5,0,0,0,0
